CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
12038,George,Vance,Vance George,8/10/1943 0:00,S,M,40000,2,0,Bachelors,Management,1,2,1314 Skyline Dr.,5/5/2016 0:00,5 to 10 Miles
12039,Ricardo,Nath,Nath Ricardo,2/13/1943 0:00,M,M,70000,2,0,Graduate Degree,Management,1,1,4472 Galveston Ct.,12/29/2014 0:00,1 to 2 Miles
12040,Richard,Torres,Torres Richard,8/18/1976 0:00,M,M,40000,0,0,Partial College,Skilled Manual,1,1,125 Keller Ridge,2/17/2016 0:00,5 to 10 Miles
12041,Seth,Martin,Martin Seth,6/7/1975 0:00,M,M,40000,0,0,High School,Skilled Manual,1,2,1019 Pennsylvania Blvd,11/12/2014 0:00,5 to 10 Miles
12042,Alex,Carter,Carter Alex,9/27/1975 0:00,M,M,40000,0,0,High School,Skilled Manual,1,2,7468 Lindley Ct.,11/8/2014 0:00,5 to 10 Miles
12043,Carson,Patterson,Patterson Carson,9/21/1974 0:00,M,M,40000,0,0,Partial College,Skilled Manual,1,1,4195 Sea Point Way,9/24/2016 0:00,5 to 10 Miles
12044,Madeline,Lopez,Lopez Madeline,5/27/1974 0:00,S,F,40000,0,0,Partial College,Skilled Manual,1,1,9687 Maywood Ln.,11/21/2016 0:00,5 to 10 Miles
12045,Luis,Russell,Russell Luis,6/25/1974 0:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,9236 Woodland Drive,5/21/2016 0:00,1 to 2 Miles
12046,Alexa,Cook,Cook Alexa,7/18/1974 0:00,S,F,40000,0,0,Partial College,Skilled Manual,0,1,3005 Banyan Way,2/21/2016 0:00,1 to 2 Miles
12047,Alexandra,Davis,Davis Alexandra,3/25/1974 0:00,S,F,40000,0,0,Partial College,Skilled Manual,0,1,8831 San Gabriel Dr.,5/3/2016 0:00,1 to 2 Miles
12048,Kayla,Coleman,Coleman Kayla,5/19/1972 0:00,S,F,70000,0,0,Partial College,Skilled Manual,1,2,6869 Meier Road,9/14/2016 0:00,5 to 10 Miles
12049,Angela,Russell,Russell Angela,4/11/1968 0:00,S,F,80000,0,0,Bachelors,Management,1,1,878 Rancho View Drive,8/20/2016 0:00,1 to 2 Miles
12050,Aaron,Young,Young Aaron,9/14/1967 0:00,S,M,110000,0,1,Graduate Degree,Management,0,1,6350 Plumas Court,11/15/2014 0:00,1 to 2 Miles
12051,Isaiah,Scott,Scott Isaiah,9/24/1967 0:00,S,M,120000,0,0,Bachelors,Management,0,3,1987 Megan Dr.,2/27/2016 0:00,1 to 2 Miles
12052,Makayla,Ward,Ward Makayla,5/27/1967 0:00,S,F,120000,0,1,Bachelors,Management,0,2,9023 Brush Creek Court,11/6/2014 0:00,1 to 2 Miles
12053,Cedric,Gao,Gao Cedric,5/15/1967 0:00,S,M,130000,0,0,Graduate Degree,Management,1,2,4283 Meaham Drive,11/1/2014 0:00,0 to 1 Miles
12054,Luke,Diaz,Diaz Luke,6/4/1968 0:00,M,M,90000,4,4,Bachelors,Management,1,1,6377 East Avenue,2/2/2016 0:00,0 to 1 Miles
12055,Arianna,Richardson,Richardson Arianna,11/20/1968 0:00,M,F,90000,4,4,Bachelors,Management,0,1,1105 N. 48th St,2/25/2016 0:00,0 to 1 Miles
12056,Ian,Ward,Ward Ian,6/15/1942 0:00,M,M,120000,2,4,Graduate Degree,Management,1,3,3710 Via Appia,6/16/2016 0:00,5 to 10 Miles
12057,Madeline,Collins,Collins Madeline,3/15/1943 0:00,M,F,120000,2,4,Graduate Degree,Management,1,3,1124 Leeds Ct. West,2/29/2016 0:00,5 to 10 Miles
12058,Chloe,Nelson,Nelson Chloe,7/3/1943 0:00,M,F,130000,2,3,Bachelors,Management,1,4,4627 Lakefield Place,11/17/2014 0:00,0 to 1 Miles
12059,Jason,Jenkins,Jenkins Jason,6/2/1943 0:00,M,M,130000,2,3,Bachelors,Management,1,4,8480 Zebra Street,11/25/2014 0:00,0 to 1 Miles
12060,Andrew,Wedge,Wedge Andrew,4/16/1943 0:00,S,M,150000,1,3,Graduate Degree,Management,0,2,9263 Mt. Mckinley Ct.,2/4/2016 0:00,0 to 1 Miles
12061,Bryce,Brooks,Brooks Bryce,5/9/1943 0:00,M,M,160000,1,3,Bachelors,Management,1,4,5508 Glenmount Dr.,2/2/2016 0:00,0 to 1 Miles
12062,Edward,Long,Long Edward,6/4/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,9837 Larkwood Ct,2/28/2016 0:00,10 or more Miles
12063,Xavier,Martinez,Martinez Xavier,9/8/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,3644 Rosarita,9/13/2016 0:00,10 or more Miles
12064,John,White,White John,10/9/1944 0:00,S,M,70000,4,0,Bachelors,Management,1,2,244 La Cadena,3/19/2016 0:00,10 or more Miles
12065,Isaiah,Collins,Collins Isaiah,7/3/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,745 Harvey Way,3/7/2016 0:00,10 or more Miles
12066,Wyatt,Powell,Powell Wyatt,8/12/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,8728 Argyll Ave.,3/2/2016 0:00,10 or more Miles
12067,Aaron,Bryant,Bryant Aaron,11/14/1944 0:00,S,M,70000,4,0,Bachelors,Management,1,2,2325 Candywood Ct,4/26/2016 0:00,10 or more Miles
12068,Maria,Jenkins,Jenkins Maria,5/22/1944 0:00,S,F,70000,4,0,Bachelors,Management,1,2,1113 Catherine Way,7/6/2016 0:00,10 or more Miles
12069,Garrett,Kelly,Kelly Garrett,11/1/1944 0:00,M,M,70000,4,0,Bachelors,Management,0,2,7129 N Larwin Ave.,11/2/2014 0:00,1 to 2 Miles
12070,Luke,Ross,Ross Luke,9/3/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,2749 Greenbush Drive,11/30/2016 0:00,10 or more Miles
12071,Robert,Robinson,Robinson Robert,4/2/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,9896 Walkim Court,11/26/2014 0:00,1 to 2 Miles
12072,Tristan,Ross,Ross Tristan,8/24/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,5862 Crivello Ave.,11/15/2014 0:00,1 to 2 Miles
12073,Thomas,Rodriguez,Rodriguez Thomas,8/23/1944 0:00,M,M,70000,4,0,Bachelors,Management,1,2,8094 Roxbury Drive,3/7/2016 0:00,10 or more Miles
12074,Megan,Jenkins,Jenkins Megan,10/27/1944 0:00,S,F,70000,4,0,Bachelors,Management,1,2,2603 Condor Place,8/12/2016 0:00,10 or more Miles
12075,Cameron,Griffin,Griffin Cameron,6/26/1944 0:00,S,M,60000,4,0,Bachelors,Management,1,2,7330 Saddlehill Lane,11/25/2014 0:00,10 or more Miles
12076,Chloe,Washington,Washington Chloe,2/26/1944 0:00,M,F,70000,5,0,Bachelors,Management,1,2,9115 Arthur Rd.,11/7/2014 0:00,10 or more Miles
12077,Nicole,Sandberg,Sandberg Nicole,3/21/1945 0:00,S,F,70000,5,0,Bachelors,Management,1,2,1742 Breck Court,2/2/2016 0:00,10 or more Miles
12078,Jose,Edwards,Edwards Jose,2/18/1945 0:00,M,M,60000,4,0,Bachelors,Management,1,2,9601 Santa Fe Dr.,11/30/2014 0:00,2 to 5 Miles
12079,Nathaniel,Cooper,Cooper Nathaniel,10/13/1945 0:00,M,M,60000,4,0,Bachelors,Management,0,2,9566 Pine Hollow Road,11/8/2014 0:00,2 to 5 Miles
12080,Grace,Sanchez,Sanchez Grace,6/9/1946 0:00,S,F,60000,4,0,Bachelors,Management,1,3,8844 Fitzpatrick Drive,4/2/2016 0:00,10 or more Miles
12081,Kaitlyn,Perez,Perez Kaitlyn,6/5/1946 0:00,S,F,60000,5,0,Bachelors,Management,1,3,8089 Mariposa Ct.,5/9/2016 0:00,10 or more Miles
12082,Lauren,Sanchez,Sanchez Lauren,10/12/1946 0:00,M,F,70000,5,0,Bachelors,Management,1,2,5379 Treasure Island Way,11/20/2014 0:00,10 or more Miles
12083,Kayla,Alexander,Alexander Kayla,2/28/1946 0:00,M,F,70000,4,1,Bachelors,Management,1,1,2908 Piper Ridge Court,11/27/2014 0:00,10 or more Miles
12084,Aidan,Perry,Perry Aidan,8/7/1947 0:00,M,M,60000,5,0,Bachelors,Management,0,3,4772 Ravenwood,11/11/2014 0:00,2 to 5 Miles
12085,Tyler,Rodriguez,Rodriguez Tyler,12/25/1947 0:00,M,M,60000,2,1,Bachelors,Management,1,0,8980 Logan Court,6/23/2016 0:00,2 to 5 Miles
12086,Emily,Clark,Clark Emily,8/13/1947 0:00,S,F,60000,2,1,Bachelors,Management,1,0,5368 Pierce Ct.,5/15/2016 0:00,10 or more Miles
12087,Sean,Cook,Cook Sean,7/14/1947 0:00,S,M,70000,4,1,Bachelors,Management,1,1,2715 Euclid Ave.,10/12/2016 0:00,10 or more Miles
12088,Lauren,Thompson,Thompson Lauren,7/22/1947 0:00,S,F,70000,4,1,Bachelors,Management,1,1,9657 Wiget Lane,12/28/2016 0:00,10 or more Miles
12089,Nathaniel,Richardson,Richardson Nathaniel,10/24/1947 0:00,M,M,70000,4,1,Bachelors,Management,1,1,1881 Pinehurst Court,2/6/2016 0:00,10 or more Miles
12090,Savannah,Carter,Carter Savannah,7/5/1948 0:00,M,F,40000,2,1,High School,Professional,1,2,2582 South Ranchford Ct.,5/9/2016 0:00,10 or more Miles
12091,Eddie,Munoz,Munoz Eddie,11/12/1948 0:00,M,M,40000,2,1,High School,Professional,1,2,3005 Potomac Drive,2/9/2016 0:00,2 to 5 Miles
12092,Austin,White,White Austin,2/9/1948 0:00,M,M,40000,2,1,High School,Professional,1,2,6872 Sandalwood Dr.,5/3/2016 0:00,2 to 5 Miles
12093,Levi,Chandra,Chandra Levi,11/8/1948 0:00,M,M,60000,2,1,Partial College,Professional,1,2,5974 Sequoia Drive,11/8/2016 0:00,2 to 5 Miles
12094,Bailey,Bailey,Bailey Bailey,9/19/1948 0:00,M,F,60000,2,1,Bachelors,Management,1,0,1723 StandingView Dr. Dr,11/8/2014 0:00,2 to 5 Miles
12095,Austin,Griffin,Griffin Austin,2/25/1948 0:00,M,M,60000,2,1,Bachelors,Management,1,0,7719 Athene Dr,5/3/2016 0:00,10 or more Miles
12096,Caitlin,Brooks,Brooks Caitlin,2/27/1948 0:00,M,F,60000,2,1,Bachelors,Management,0,0,458 Las Ramblas,11/20/2014 0:00,2 to 5 Miles
12097,Sean,Allen,Allen Sean,11/13/1949 0:00,S,M,60000,2,1,Partial College,Professional,1,2,4895 Cypress Ave.,5/22/2016 0:00,10 or more Miles
12098,Grace,Clark,Clark Grace,10/25/1949 0:00,S,F,60000,2,1,Partial College,Professional,1,2,5235 Darnett Circle,2/2/2016 0:00,10 or more Miles
12099,Sydney,Hall,Hall Sydney,11/18/1949 0:00,S,F,60000,2,1,Partial College,Professional,0,2,4985 Claudia Dr.,4/13/2016 0:00,2 to 5 Miles
12100,Jon,Sun,Sun Jon,4/24/1949 0:00,S,M,60000,2,1,Bachelors,Management,1,0,9211 Holiday Hills Drive,8/14/2016 0:00,10 or more Miles
12101,Logan,Patterson,Patterson Logan,4/24/1949 0:00,S,M,70000,4,1,Partial College,Professional,1,2,9211 Holiday Hills Drive,3/15/2016 0:00,10 or more Miles
12102,Devin,Simmons,Simmons Devin,6/4/1949 0:00,M,M,70000,4,1,Partial College,Professional,1,2,3716 D Mt. Hood Circle,11/10/2014 0:00,1 to 2 Miles
12103,Chloe,White,White Chloe,10/12/1949 0:00,M,F,70000,4,1,Partial College,Professional,1,2,9312 Virginia Hills Drive,11/30/2014 0:00,10 or more Miles
12104,Mariah,Ross,Ross Mariah,1/11/1949 0:00,M,F,70000,4,1,Partial College,Professional,1,2,1698 10th Avenue,11/1/2014 0:00,10 or more Miles
12105,Abigail,Foster,Foster Abigail,5/16/1949 0:00,S,F,70000,5,1,Partial College,Professional,1,2,9849 Santa Fe Court,11/4/2014 0:00,10 or more Miles
12106,Isaiah,Baker,Baker Isaiah,6/8/1950 0:00,M,M,40000,2,1,Partial High School,Skilled Manual,1,2,8868 Sudan Loop,6/15/2016 0:00,2 to 5 Miles
12107,Nathan,Gonzales,Gonzales Nathan,8/15/1950 0:00,M,M,40000,2,1,Partial High School,Skilled Manual,1,2,5616 Bayside Way,3/1/2016 0:00,2 to 5 Miles
12108,James,Walker,Walker James,2/23/1950 0:00,M,M,60000,2,1,Partial College,Professional,1,2,9142 Altura Drive,11/21/2014 0:00,10 or more Miles
12109,Morgan,Foster,Foster Morgan,3/20/1950 0:00,S,F,60000,2,1,Partial College,Professional,1,2,5537 Broadway,11/13/2014 0:00,10 or more Miles
12110,Bianca,Guo,Guo Bianca,2/3/1950 0:00,M,F,60000,2,1,Partial College,Professional,1,1,2745 Mt. Dias Blvd.,11/17/2014 0:00,10 or more Miles
12111,Jacqueline,Gonzales,Gonzales Jacqueline,8/4/1950 0:00,M,F,60000,2,1,Partial College,Professional,1,1,1899 Trail Way,7/11/2016 0:00,2 to 5 Miles
12112,Arianna,Henderson,Henderson Arianna,6/9/1950 0:00,M,F,70000,4,2,Partial College,Professional,1,1,5283 Dumbarton Drive,11/30/2014 0:00,1 to 2 Miles
12113,Nathan,Hughes,Hughes Nathan,8/23/1951 0:00,M,M,70000,2,1,High School,Professional,1,2,1771 Coastal Blvd.,2/23/2016 0:00,10 or more Miles
12114,Charles,Richardson,Richardson Charles,11/7/1951 0:00,M,M,70000,2,1,High School,Professional,1,2,5466 Kaitlin Pl.,3/3/2016 0:00,10 or more Miles
12115,Chloe,Richardson,Richardson Chloe,2/8/1951 0:00,S,F,70000,2,1,High School,Professional,1,2,7563 Florencia,6/7/2016 0:00,2 to 5 Miles
12116,Amanda,Gray,Gray Amanda,2/22/1951 0:00,S,F,70000,2,1,High School,Professional,1,2,4701 Mt. Dell Drive,11/23/2014 0:00,10 or more Miles
12117,Cameron,Yang,Yang Cameron,8/3/1951 0:00,M,M,60000,2,1,Partial College,Professional,1,1,2672 Pansy Dr.,8/4/2016 0:00,2 to 5 Miles
12118,Miguel,Sanchez,Sanchez Miguel,1/27/1951 0:00,M,F,60000,2,1,Partial College,Professional,1,1,5648 California St.,11/7/2014 0:00,10 or more Miles
12119,Keith,Raje,Raje Keith,6/1/1951 0:00,M,M,60000,2,1,Partial College,Professional,0,1,9216 Sandy Way,5/6/2016 0:00,2 to 5 Miles
12120,Xavier,Simmons,Simmons Xavier,7/11/1952 0:00,M,M,60000,3,1,High School,Professional,1,2,2837 Redhead Way,11/6/2014 0:00,10 or more Miles
12121,Logan,Wilson,Wilson Logan,9/25/1952 0:00,S,M,60000,3,1,High School,Professional,1,2,6928 Toyon Dr.,11/24/2014 0:00,10 or more Miles
12122,Destiny,Coleman,Coleman Destiny,12/18/1952 0:00,M,F,70000,4,2,Partial College,Professional,1,2,8713 Live Oak Avenue,3/6/2016 0:00,10 or more Miles
12123,Wesley,Liang,Liang Wesley,6/14/1958 0:00,M,M,170000,2,3,Bachelors,Management,1,2,6048 Nightingale Drive,2/13/2015 0:00,0 to 1 Miles
12124,Brandi,Gill,Gill Brandi,2/8/1957 0:00,S,F,110000,2,4,Partial College,Professional,1,3,8 rue de l´Avenir,2/1/2014 0:00,5 to 10 Miles
12125,Diana,Ortega,Ortega Diana,1/12/1957 0:00,M,F,130000,2,4,Partial College,Professional,1,2,Postfach 22 99 99,5/16/2015 0:00,0 to 1 Miles
12126,Tammy,Raman,Raman Tammy,11/18/1957 0:00,M,F,150000,2,4,High School,Professional,1,1,5760 Las Palmas,4/10/2016 0:00,5 to 10 Miles
12127,Grace,Davis,Davis Grace,12/14/1956 0:00,M,F,100000,2,3,Partial College,Professional,1,4,8188 rue Lamarck,11/13/2016 0:00,2 to 5 Miles
12128,Kristy,Munoz,Munoz Kristy,12/16/1956 0:00,M,F,120000,3,4,High School,Professional,1,4,Altendorfer Straße 903,5/2/2015 0:00,5 to 10 Miles
12129,Wendy,Alvarez,Alvarez Wendy,9/21/1956 0:00,M,F,120000,3,4,High School,Professional,1,4,Wertheimer Straße 899,5/26/2015 0:00,5 to 10 Miles
12130,Suzanne,Zhou,Zhou Suzanne,8/12/1956 0:00,S,F,120000,3,4,High School,Professional,1,4,Nonnendamm 6599,5/9/2015 0:00,5 to 10 Miles
12131,Randall,Dominguez,Dominguez Randall,10/17/1955 0:00,M,M,90000,2,1,High School,Professional,0,2,244 rue des Rosiers,2/24/2014 0:00,2 to 5 Miles
12132,Kaitlyn,Henderson,Henderson Kaitlyn,11/19/1955 0:00,M,F,110000,3,4,Partial College,Professional,1,4,2222 rue Ste to Honoré,2/2/2014 0:00,5 to 10 Miles
12133,Colleen,Xie,Xie Colleen,12/26/1955 0:00,M,F,130000,3,4,Partial College,Professional,1,3,8976 E Leland,2/14/2015 0:00,5 to 10 Miles
12134,Hector,Alonso,Alonso Hector,9/23/1955 0:00,M,M,170000,3,3,High School,Professional,1,4,5276 Whitehall Drive,7/6/2016 0:00,0 to 1 Miles
12135,Fernando,Taylor,Taylor Fernando,4/11/1957 0:00,M,M,90000,2,1,Partial College,Professional,1,0,7386 Rolph Park Drive,5/10/2016 0:00,5 to 10 Miles
12136,Blake,Turner,Turner Blake,11/8/1932 0:00,M,M,30000,4,0,High School,Professional,0,2,7509 San Cristobal,4/26/2016 0:00,1 to 2 Miles
12137,Jack,Green,Green Jack,11/4/1932 0:00,M,M,90000,3,0,Graduate Degree,Management,1,1,1224 Shoenic,3/20/2016 0:00,5 to 10 Miles
12138,Colin,Jai,Jai Colin,11/26/1933 0:00,M,M,70000,3,0,Graduate Degree,Management,1,2,3874 Claudia Court,8/29/2016 0:00,0 to 1 Miles
12139,Franklin,Yang,Yang Franklin,3/15/1933 0:00,M,M,70000,4,0,Graduate Degree,Management,1,2,4824 Discovery Bay,7/3/2016 0:00,0 to 1 Miles
12140,Oscar,Russell,Russell Oscar,3/11/1965 0:00,S,M,90000,4,4,Partial College,Professional,0,3,2174 Pacheco St.,6/4/2016 0:00,0 to 1 Miles
12141,Kaitlyn,Lee,Lee Kaitlyn,9/20/1965 0:00,S,F,90000,4,4,Partial College,Professional,1,3,4179 Maureen Lane,11/8/2014 0:00,2 to 5 Miles
12142,Gabriella,Torres,Torres Gabriella,1/6/1965 0:00,S,F,100000,4,1,Bachelors,Management,1,4,4790 Curletto Drive,11/30/2014 0:00,2 to 5 Miles
12143,Logan,Turner,Turner Logan,11/13/1965 0:00,M,M,100000,4,1,Bachelors,Management,1,4,2803 Fawn Glen Circle,11/19/2014 0:00,2 to 5 Miles
12144,Kelly,Jenkins,Jenkins Kelly,11/10/1965 0:00,M,F,100000,4,1,Partial College,Professional,1,4,4511 Gathering Court,3/23/2016 0:00,0 to 1 Miles
12145,Brandon,Butler,Butler Brandon,10/4/1965 0:00,M,M,100000,4,1,Partial College,Professional,1,4,5979 Meadowbrook Drive,11/30/2016 0:00,2 to 5 Miles
12146,Xavier,Thomas,Thomas Xavier,7/14/1965 0:00,S,M,110000,3,2,Bachelors,Management,0,4,5139 The Trees Dr,6/30/2016 0:00,1 to 2 Miles
12147,Taylor,Patterson,Patterson Taylor,12/28/1964 0:00,M,F,80000,4,3,Bachelors,Management,1,0,5029 Blue Ridge,6/25/2016 0:00,2 to 5 Miles
12148,Gabrielle,Morris,Morris Gabrielle,12/6/1964 0:00,S,F,100000,5,2,Partial College,Professional,1,0,8553 R St.,11/26/2016 0:00,2 to 5 Miles
12149,Bailey,Scott,Scott Bailey,6/24/1964 0:00,M,F,100000,5,2,Partial College,Professional,1,1,560 Highland Drive,5/2/2016 0:00,2 to 5 Miles
12150,Logan,Wang,Wang Logan,8/12/1964 0:00,M,M,130000,2,2,Graduate Degree,Management,1,2,3328 North Wateroak Ct,8/15/2016 0:00,1 to 2 Miles
12151,Steven,Kelly,Kelly Steven,5/12/1964 0:00,M,M,130000,2,2,Bachelors,Management,1,3,8625 Olive Ave.,11/17/2014 0:00,1 to 2 Miles
12152,Adrian,Ramirez,Ramirez Adrian,3/26/1964 0:00,M,M,130000,2,2,Bachelors,Management,1,3,1461 Dantley Way,11/2/2014 0:00,0 to 1 Miles
12153,Kaitlyn,Bailey,Bailey Kaitlyn,9/15/1956 0:00,S,F,70000,3,2,Partial College,Professional,1,1,4836 Stratton Circle,11/30/2014 0:00,5 to 10 Miles
12154,Hailey,Adams,Adams Hailey,7/24/1956 0:00,S,F,80000,3,2,Partial College,Professional,1,0,4594 Rose Dr.,3/15/2016 0:00,2 to 5 Miles
12155,Gabriella,Lopez,Lopez Gabriella,10/15/1956 0:00,S,F,80000,3,2,Partial College,Professional,1,0,6096 Fraga Court,11/24/2014 0:00,2 to 5 Miles
12156,Bonnie,Raji,Raji Bonnie,1/12/1934 0:00,M,F,70000,4,0,Graduate Degree,Management,1,2,359 Pleasant Hill Rd,11/9/2014 0:00,5 to 10 Miles
12157,William,White,White William,9/22/1934 0:00,M,M,120000,1,3,Graduate Degree,Management,1,1,5984 Mt. Whitney Dr.,5/11/2016 0:00,2 to 5 Miles
12158,Kyle,Phillips,Phillips Kyle,4/24/1963 0:00,M,M,80000,4,3,Partial College,Professional,1,2,6133 Elderwood Dr.,9/4/2016 0:00,2 to 5 Miles
12159,Kaitlyn,Scott,Scott Kaitlyn,11/14/1963 0:00,M,F,80000,4,3,Partial College,Professional,1,2,8378 B Avenue I,2/28/2016 0:00,2 to 5 Miles
12160,Jaclyn,Zhang,Zhang Jaclyn,11/24/1963 0:00,S,F,90000,0,0,Partial College,Professional,1,1,4364 Viera Avenue,11/21/2014 0:00,5 to 10 Miles
12161,Alexandria,Rogers,Rogers Alexandria,3/8/1963 0:00,M,F,100000,5,2,Partial College,Professional,1,1,7279 Michael Ln.,3/10/2016 0:00,2 to 5 Miles
12162,Luke,Mitchell,Mitchell Luke,12/20/1963 0:00,S,M,120000,4,3,Partial College,Professional,1,3,7150 N. Broadway,11/14/2014 0:00,5 to 10 Miles
12163,Aaron,Wang,Wang Aaron,9/5/1963 0:00,S,M,150000,2,1,Bachelors,Management,0,2,228 Rock Creek Way,11/8/2014 0:00,0 to 1 Miles
12164,Noah,Butler,Butler Noah,4/13/1963 0:00,M,M,150000,3,1,Bachelors,Management,1,3,476 Bay Drive,11/28/2014 0:00,0 to 1 Miles
12165,Caleb,Flores,Flores Caleb,6/12/1962 0:00,M,M,80000,5,4,Partial College,Professional,1,2,1256 American Beauty Dr,2/3/2016 0:00,0 to 1 Miles
12166,Jared,Rogers,Rogers Jared,3/14/1962 0:00,M,M,80000,5,4,Partial College,Professional,1,2,1261 Sierrawood Court,7/12/2016 0:00,5 to 10 Miles
12167,Sebastian,Stewart,Stewart Sebastian,9/21/1962 0:00,S,M,100000,1,2,Partial College,Professional,1,3,3307 Mt. Trinity Ct.,11/1/2014 0:00,5 to 10 Miles
12168,Hunter,Jackson,Jackson Hunter,2/9/1961 0:00,M,M,80000,5,4,Partial College,Professional,1,3,824 Gregory Drive,2/29/2016 0:00,5 to 10 Miles
12169,Abigail,Howard,Howard Abigail,11/16/1961 0:00,S,F,120000,1,3,High School,Professional,1,4,6490 El Camino,11/1/2014 0:00,5 to 10 Miles
12170,Sara,Reed,Reed Sara,1/7/1961 0:00,M,F,130000,1,3,Bachelors,Management,0,2,7884 Power Ave.,11/26/2014 0:00,2 to 5 Miles
12171,Alyssa,Cooper,Cooper Alyssa,2/3/1961 0:00,S,F,130000,1,3,Bachelors,Management,0,3,9584 Logan Ct,11/4/2014 0:00,0 to 1 Miles
12172,Eduardo,Alexander,Alexander Eduardo,3/5/1961 0:00,S,M,130000,1,3,Bachelors,Management,0,3,2878 Bounty Way,11/23/2014 0:00,0 to 1 Miles
12173,Dalton,Edwards,Edwards Dalton,9/12/1961 0:00,M,M,130000,1,3,Bachelors,Management,1,3,4588 Morgan Territory Road,11/15/2014 0:00,2 to 5 Miles
12174,Charles,Phillips,Phillips Charles,5/7/1961 0:00,M,M,170000,1,0,Graduate Degree,Management,0,4,2499 Wilke Drive,12/8/2014 0:00,2 to 5 Miles
12175,Luke,Powell,Powell Luke,9/13/1955 0:00,S,M,60000,2,0,High School,Professional,0,2,4591 Camino Peral,11/20/2016 0:00,5 to 10 Miles
12176,Cody,James,James Cody,11/16/1955 0:00,S,M,60000,2,0,High School,Professional,0,2,677 Riveria Way,2/6/2016 0:00,5 to 10 Miles
12177,Kevin,Campbell,Campbell Kevin,3/27/1955 0:00,S,M,70000,4,3,High School,Professional,1,0,1468 Napa St.,3/8/2016 0:00,5 to 10 Miles
12178,Ethan,Shan,Shan Ethan,5/11/1954 0:00,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,9551 Jones Rd,12/27/2014 0:00,5 to 10 Miles
12179,Alexis,Jones,Jones Alexis,10/10/1935 0:00,S,F,50000,2,0,Graduate Degree,Management,1,2,5925 Rain Drop Circle,12/18/2014 0:00,5 to 10 Miles
12180,Holly,Mehta,Mehta Holly,9/17/1936 0:00,S,F,50000,2,0,Graduate Degree,Management,1,2,1565 W. Lake Dr.,12/12/2014 0:00,1 to 2 Miles
12181,Katelyn,Sanders,Sanders Katelyn,8/21/1936 0:00,M,F,130000,2,3,Graduate Degree,Management,1,3,2334 Brandywine Way,12/5/2014 0:00,0 to 1 Miles
12182,Erin,Torres,Torres Erin,12/7/1960 0:00,M,F,70000,5,4,High School,Professional,1,4,8700 Gloria Terrace,3/15/2016 0:00,2 to 5 Miles
12183,Emily,Robinson,Robinson Emily,10/26/1960 0:00,M,F,80000,5,4,Partial College,Professional,1,3,2627 Sandview Dr.,2/23/2016 0:00,5 to 10 Miles
12184,Isaiah,Perez,Perez Isaiah,12/8/1960 0:00,M,M,100000,3,2,Partial College,Professional,1,4,7243 St. George Dr.,12/24/2014 0:00,1 to 2 Miles
12185,Kaitlyn,Patterson,Patterson Kaitlyn,7/27/1960 0:00,S,F,100000,0,3,Partial College,Professional,1,2,3732 Camino Norte,3/30/2016 0:00,5 to 10 Miles
12186,Bryant,Srini,Srini Bryant,5/12/1960 0:00,S,M,100000,0,3,Partial College,Professional,0,3,9854 Martindale Drive,12/27/2014 0:00,1 to 2 Miles
12187,Ruben,Subram,Subram Ruben,7/22/1960 0:00,M,M,100000,0,3,Partial College,Professional,1,3,9058 East 23rd Street,12/27/2014 0:00,1 to 2 Miles
12188,Ashley,Thomas,Thomas Ashley,5/23/1960 0:00,S,F,110000,3,3,Partial College,Professional,1,4,5071 Almaden Dr.,12/27/2014 0:00,5 to 10 Miles
12189,Sophia,Wright,Wright Sophia,2/19/1960 0:00,M,F,130000,4,3,Bachelors,Management,1,3,832 Bellows Ct.,12/16/2014 0:00,2 to 5 Miles
12190,Justin,Gonzales,Gonzales Justin,12/17/1960 0:00,S,M,170000,1,1,Graduate Degree,Management,0,2,9163 Hilltop Road,12/11/2014 0:00,0 to 1 Miles
12191,Melissa,Washington,Washington Melissa,4/10/1954 0:00,M,F,60000,2,0,Partial High School,Skilled Manual,1,2,4091 Silver Oaks Place,4/18/2016 0:00,5 to 10 Miles
12192,Jocelyn,Hayes,Hayes Jocelyn,11/26/1954 0:00,S,F,60000,2,0,Partial High School,Skilled Manual,0,2,9611 Hudson Ave,4/14/2016 0:00,1 to 2 Miles
12193,Caleb,Simmons,Simmons Caleb,2/4/1954 0:00,S,M,70000,3,1,High School,Professional,1,0,7450 Olivera Rd,3/30/2016 0:00,5 to 10 Miles
12194,Destiny,Foster,Foster Destiny,7/17/1953 0:00,S,F,70000,3,0,Graduate Degree,Management,1,2,4655 Shuey Ave,4/20/2016 0:00,5 to 10 Miles
